Dirección del hecho,Latitud,Longitud,Fecha del hecho,Dia,Mes,Año,Hora,Rango de Hora,Barrio/Vereda,No. Victimas Fatales,No. Victimas No Fatales,Comuna/Corregimiento,Tipo de via de Hechos,Clase de Accidente,Genero,Edad,Rango edad,Medida de Edad,Ocupación,Municipio de Residencia,Características de la victima,Medidas de Protección,Vehiculo de la Victima,Vehiculo 2 de la contraparte,Vehiculo 3 de la contraparte,Vehiculo 4 de la contraparte,Tipo Vehiculo de la victima,Tipo Vehiculo 2 de la contraparte,Tipo Vehiculo 3 de la contraparte,Tipo Vehiculo 4 de la contraparte,Alcohol en el hecho,SPA en el hecho
"Av circunvalar calle 5 y 6, Neiva, Huila, Colombia,""29,232,414"",""-7,529,248,489,999,990"",""05-01-2018"",""2,018"",enero,""2,018"",13:08:00,12:00- 17:59,EL CENTRO,1,0,4,Municipal,Peatón Atropellado,Masculino,94,>61,Años,SIN DATO,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Vehiculo particular,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,Sin Dato,Sin Dato"
"Carrera 12 con calle 10, Neiva, Huila, Colombia,""29,308,901"",""-752,831,119"",06/01/2018,""2,018"",enero,""2,018"",17:35:00,12:00- 17:59,LA TOMA,1,0,3,Municipal,Colisión con Objeto Móvil,Masculino,25,25-30,Años,OBRERO CONSTRUCCIÓN,NEIVA,Conductor Moto,Sin Dato,Motocicleta,Vehiculo particular,No aplica,No aplica,Particular,Particular,No aplica,No aplica,Sin Dato,Sin Dato"
"Carrera 51D con calle 25A, Neiva, Huila, Colombia,""29,474,638"",""-7,525,034,319,999,990"",31/01/2018,""2,018"",enero,""2,018"",11:59:00,6:00 - 11:59,ENRIQUE OLAYA HERRERA,1,0,10,Municipal,Colisión con Objeto Móvil,Masculino,23,20-24,Años,INDEPENDIENTE,NEIVA,Sin Dato,Sin Dato,Motocicleta,Vehiculo particular,No aplica,No aplica,Particular,Particular,No aplica,No aplica,Sin Dato,Sin Dato"
"Cra 2 con Av circunvalar, Neiva, Huila, Colombia,""29,201,711,286,587,400"",""-752,892,596,374,345"",07/02/2018,""2,018"",febrero,""2,018"",17:12:00,12:00- 17:59,SAN PEDRO,1,0,4,Municipal,Peatón Atropellado,Masculino,60,56-60,Años,HABITANTE DE CALLE,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,Sin Dato,Sin Dato"
"Puente Santader, Neiva, Huila, Colombia,""2,947,826,263,795,990"",""-7,530,815,560,482,100"",18/02/2018,""2,018"",febrero,""2,018"",2:15:00,00:00- 5:59,TRIANGULO,1,0,1,Municipal,Colisión con Objeto Móvil,Femenino,20,20-24,Años,DESEMPLEADO,SIN DATO,Conductor Moto,Sin Dato,Motocicleta,Vehiculo particular,No aplica,No aplica,Particular,Particular,No aplica,No aplica,Sin Dato,Sin Dato"
"Carrera 1f #12-18, Neiva, Huila, Colombia,""29,289,304"",""-7,529,553,809,999,990"",19/02/2018,""2,018"",febrero,""2,018"",15:59:00,12:00- 17:59,LOS MARTIRES,1,0,4,Municipal,Colisión con Objeto Móvil,Masculino,61,>61,Años,EMPLEADO PARTICULAR,NEIVA,Conductor Moto,Sin Dato,Motocicleta,Taxi,No aplica,No aplica,Particular,Público,No aplica,No aplica,Sin Dato,Sin Dato"
"Av Max Duque calle 26sur, Neiva, Huila, Colombia,""29,081,378,260,591,600"",""-7,527,222,035,969,190"",26/02/2018,""2,018"",febrero,""2,018"",7:22:00,6:00 - 11:59,CANAIMA,1,0,6,Municipal,Caída de Ocupante,Femenino,62,>61,Años,AMA DE CASA,NEIVA,Pasajero Moto,Ninguna,Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No aplica,Sin Dato,Sin Dato"
"Calle 6 carrera 6, Neiva, Huila, Colombia,""292,577,367,242,413"",""-7,528,677,933,729,550"",14/03/2018,""2,018"",marzo,""2,018"",15:51:00,12:00- 17:59,EL CENTRO,1,0,4,Municipal,Peatón Atropellado,Femenino,55,51-55,Años,AMA DE CASA,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Microbus/Busetón,No aplica,No aplica,No aplica,Público,No aplica,No aplica,No,No"
"Carrera 12 #18A-83, Neiva, Huila, Colombia,""29,371,504"",""-7,528,454,469,999,990"",05/04/2018,""2,018"",abril,""2,018"",4:50:00,00:00- 5:59,SANTA LIBRADA,1,0,3,Municipal,Colisión con Objeto Fijo,Masculino,38,36-40,Años,DESEMPLEADO,NEIVA,Conductor Moto,Ninguna,Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No aplica,Si,Sin Dato"
"Calle 26 #51A-16, Neiva, Huila, Colombia,""29,475,695"",""-7,525,235,179,999,990"",11/04/2018,""2,018"",abril,""2,018"",19:05:00,18:00- 23:59,PORTALES DE YALCONIA,1,0,2,Municipal,Peatón Atropellado,Femenino,3,00-04,Años,NO APLICA,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Vehiculo particular,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No,No"
"Carrera 7 #11-48, Neiva, Huila, Colombia,""2,930,665,379,719,340"",""-7,528,782,606,124,870"",12/04/2018,""2,018"",abril,""2,018"",17:46:00,12:00- 17:59,EL CENTRO,1,0,4,Municipal,Peatón Atropellado,Masculino,64,>61,Años,HABITANTE DE LA CALLLE,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Microbus/Busetón,No aplica,No aplica,No aplica,Público,No aplica,No aplica,No,No"
"Vereda Busiraco, Guacirco, Neiva Huila, Colombia,""30,501,493,541,791,600"",""-7,530,680,668,804,900"",15/04/2018,""2,018"",abril,""2,018"",19:30:00,18:00- 23:59,VEREDA SAN ANDRES DE BUSIRACO,1,2,Guacirco,Nacional,Colisión con Objeto Móvil,Masculino,38,36-40,Años,SOLDADO DEL EJERCITO,NEIVA,Conductor Moto,Sin Dato,Motocicleta,Camión/Camioneta,No aplica,No aplica,Particular,Particular,No aplica,No aplica,Sin Dato,Sin Dato"
"Carrera 7W con calle 23, Neiva, Huila, Colombia,""29,396,646,489,055,500"",""-7,530,189,420,507,480"",28/04/2018,""2,018"",abril,""2,018"",4:23:00,00:00- 5:59,RODRIGO LARA BONILLA,1,0,1,Municipal,Volcamiento,Masculino,21,20-24,Años,ESTUDIANTE,NEIVA,Conductor Moto,Ninguna,Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No aplica,Sin Dato,Sin Dato"
"El Cedral, Vegalarga, Neiva, Huila, Colombia,""2,945,241,095,065,460"",""-7,503,904,234,212,540"",28/04/2018,""2,018"",abril,""2,018"",18:30:00,18:00- 23:59,VEREDA EL CEDRAL,1,1,Vegalarga,Municipal,Volcamiento,Masculino,59,56-60,Años,AGRICULTOR,NEIVA,Conductor Moto,Sin Dato,Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No aplica,Sin Dato,Sin Dato"
"Carrera 2 #2A-18, Neiva, Huila, Colombia,""292,188,850,805,802"",""-7,528,996,051,698,530"",12/05/2018,""2,018"",mayo,""2,018"",6:14:00,6:00 - 11:59,SAN PEDRO,1,0,4,Municipal,Colisión con Objeto Móvil,Femenino,74,>61,Años,AMA DE CASA,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No,No"
"Carrera 7 #3A-157 sur, Neiva, Huila, Colombia,""29,183,435,322,568,700"",""-7,528,319,405,276,590"",15/05/2018,""2,018"",mayo,""2,018"",6:55:00,6:00 - 11:59,ZONA INDUSTRIAL,1,0,6,Municipal,Colisión con Objeto Móvil,Femenino,50,46-50,Años,SIN DATO,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No,No"
"SIN DATO,,,30/05/2018,""2,018"",mayo,""2,018"",0:00:00,00:00- 5:59,SIN DATO,1,0,Ninguna,Municipal,Caída de Ocupante,Masculino,86,>61,Años,SIN DATO,NEIVA,Pasajero Vehículo,No Aplica,Autónomo (Peatón),Microbus/Busetón,No aplica,No aplica,No aplica,Público,No aplica,No aplica,No,No"
"Av. Circunvalar con cll 21, Neiva, Huila, Colombia,""2,933,195,015,638,970"",""-752,990,670,568,812"",01/06/2018,""2,018"",junio,""2,018"",5:09:00,00:00- 5:59,EL LAGO,1,2,3,Municipal,Colisión con Objeto Móvil,Masculino,24,20-24,Años,OPERARIO DE MAQUINARIA,NEIVA,Conductor Moto,Ninguna,Motocicleta,Motocicleta,No aplica,No aplica,Particular,Particular,No aplica,No aplica,Sin Dato,Sin Dato"
"Carrera 29 #21-33, Neiva, Huila, Colombia,""29,419,646"",""-7,526,934,890,000,000"",02/06/2018,""2,018"",junio,""2,018"",19:02:00,18:00- 23:59,EL JARDIN,1,0,5,Municipal,Peatón Atropellado,Masculino,68,>61,Años,SIN DATO,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,Sin Dato,Sin Dato"
"Calle 34 #10W-65, Neiva, Huila, Colombia,""29,466,774,589,535,600"",""-7,530,597,519,073,900"",08/06/2018,""2,018"",junio,""2,018"",12:56:00,12:00- 17:59,TRIANGULO,1,0,1,Municipal,Colisión con Objeto Móvil,Masculino,29,25-30,Años,EMPLEADO,PALERMO,Conductor Moto,Ninguna,Motocicleta,Tractomula,No aplica,No aplica,Particular,Particular,No aplica,No aplica,No,Sin Dato"
"Calle 21sur con carrera 25, Neiva, Huila, Colombia,""29,081,496,932,931,300"",""-7,527,226,521,964,040"",10/06/2018,""2,018"",junio,""2,018"",1:06:00,00:00- 5:59,CANAIMA,1,0,6,Municipal,Volcamiento,Masculino,39,36-40,Años,MOTOCICLISTA,NEIVA,Conductor Moto,Ninguna,Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No aplica,Si,Sin Dato"
"Calle 41 con carrera 18, Neiva, Huila, Colombia,""29,524,979,440,820,300"",""-752,845,878,454,226"",20/06/2018,""2,018"",junio,""2,018"",6:35:00,6:00 - 11:59,LOS PINOS,1,0,2,Municipal,Peatón Atropellado,Masculino,73,>61,Años,CESANTE,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No,Sin Dato"
"Km 2 vía Neiva, Fortalecillas, Neiva, Huila, Colom,""2,982,032,276,822,880"",""-7,528,266,214,342,220"",21/06/2018,""2,018"",junio,""2,018"",8:11:00,6:00 - 11:59,ASENTAMIENTO BRISAS DEL VENADO,1,0,9,Municipal,Volcamiento,Masculino,37,36-40,Años,CONDUCTOR COOMOTOR,NEIVA,Conductor Moto,Ninguna,Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No aplica,No,Sin Dato"
"Calle 56B #17-71, Neiva, Huila, colombia,""29,582,778,776,060,300"",""-7,528,634,278,405,840"",26/06/2018,""2,018"",junio,""2,018"",Sin dato,Sin dato,VILLA CAROLINA,1,1,2,Municipal,Colisión con Objeto Móvil,Masculino,50,46-50,Años,SIN DATO,NEIVA,Conductor Moto,Sin Dato,Motocicleta,Autónomo (Peatón),No aplica,No aplica,Particular,No aplica,Sin dato,Sin dato,No,No"
"Calle 21 con carrera 5, Neiva, Huila, Colombia,""2,936,314,973,416,060"",""-752,923,302,785,012"",27/06/2018,""2,018"",junio,""2,018"",13:00:00,12:00- 17:59,SEVILLA,1,0,3,Municipal,Peatón Atropellado,Masculino,81,>61,Años,CESANTE,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No,Sin Dato"
"Km 9 8.5 mtrs, Neiva, Huila, Colombia,""2,964,824,466,037,610"",""-7,531,092,512,974,160"",30/06/2018,""2,018"",junio,""2,018"",1:20:00,00:00- 5:59,VEREDA SAN ANDRES DE BUSIRACO,1,0,Guacirco,Nacional,Colisión con Objeto Móvil,Masculino,19,18-19,Años,CONSTRUCCIÓN,NEIVA,Conductor Moto,Sin Dato,Motocicleta,Animales,No aplica,No aplica,Particular,No aplica,No aplica,No aplica,Sin Dato,Sin Dato"
"Calle 13 Carrera 1H, Neiva, Huila, Colombia,""29,302,404"",""-7,529,375,600,000,000"",01/07/2018,""2,018"",julio,""2,018"",21:28:00,18:00- 23:59,LOS MARTIRES,1,0,4,Municipal,Peatón Atropellado,Masculino,77,>61,Años,VENDEDOR DE DULCES,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Vehiculo particular,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,Sin Dato,Sin Dato"
"Carrera 2 #5-67, Neiva, Huila, Colombia,""2,923,504,318,715,300"",""-7,529,058,697,667,480"",12/07/2018,""2,018"",julio,""2,018"",9:43:00,6:00 - 11:59,SAN PEDRO,1,0,4,Municipal,Peatón Atropellado,Femenino,64,>61,Años,AMA DE CASA,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No,No"
"Vía el Cagúan, Nieva, Huila, Colombia,""287,504,893,378,635"",""-7,524,558,114,649,840"",23/07/2018,""2,018"",julio,""2,018"",5:24:00,00:00- 5:59,CORREGIMIENTO EL CAGUAN,1,2,El Caguán,Municipal,Colisión con Objeto Móvil,Masculino,42,41-45,Años,ELECTRICISTA,NEIVA,Conductor Moto,Ninguna,Motocicleta,Motocicleta,No aplica,No aplica,Particular,Particular,Sin dato,Sin dato,Sin Dato,Sin Dato"
"Carrera 13 #3A-24, Neiva, Huila, Colombia,""29,253,498"",""-7,528,067,620,000,000"",26/07/2018,""2,018"",julio,""2,018"",Sin dato,Sin dato,ALTICO,1,0,4,Municipal,Sin Dato,Masculino,55,51-55,Años,SIN DATO,SIN DATO,Sin Dato,Sin Dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin Dato,Sin Dato"
"Carrera 16 #35-08, Neiva, Huila, Colombia,""2,947,779"",""-7,528,567,559,999,990"",06/08/2018,""2,018"",agosto,""2,018"",12:34:00,12:00- 17:59,GUALANDAY,1,0,2,Municipal,Peatón Atropellado,Masculino,60,56-60,Años,INDEPENDIENTE,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No,No"
"Calle 2, carrera 15B, Neiva, Huila, Colombia,""29,226,142"",""-7,527,683,660,000,000"",21/08/2018,""2,018"",agosto,""2,018"",13:36:00,12:00- 17:59,OBRERO,1,0,7,Municipal,Colisión con Objeto Móvil,Masculino,26,25-30,Años,AYUDANTE DE ALBAÑILERIA,NEIVA,Ciclista,Ninguna,Bicicleta,Microbus/Busetón,No aplica,No aplica,Particular,Público,No aplica,No aplica,No,Sin Dato"
"Carrera 2, circunvalar, Nieva, Huila, Colombia,""29,202,867,367,528,100"",""-7,528,926,315,560,840"",28/08/2018,""2,018"",agosto,""2,018"",0:00:00,00:00- 5:59,SAN PEDRO,1,0,4,Municipal,Colisión con Objeto Móvil,Masculino,17,15-17,Años,ESTUDIANTE,NEIVA,Ciclista,Ninguna,Bicicleta,Camión/Camioneta,No aplica,No aplica,Particular,Particular,No aplica,No aplica,Sin Dato,Sin Dato"
"Carrera 7 #96-52, Neiva, Huila, Colombia,""29,818,004,419,966,800"",""-7,528,273,227,284,750"",01/09/2018,""2,018"",septiembre,""2,018"",16:15:00,12:00- 17:59,ALBERTO GALINDO,1,0,9,Municipal,Colisión con Objeto Móvil,Masculino,41,41-45,Años,EMPLEADO,NEIVA,Conductor Moto,Casco Protector Moto,Motocicleta,Vehiculo particular,No aplica,No aplica,Particular,Particular,No aplica,No aplica,No,Sin Dato"
"Carrera 7, vía fortalecillas, Neiva, Huila, Colomb,""2,982,272,979,396,700"",""-7,528,256,172,569,420"",01/09/2018,""2,018"",septiembre,""2,018"",23:15:00,18:00- 23:59,CORREGIMIENTO FORTALECILLAS,1,0,Fortalecillas,Municipal,Colisión con Objeto Fijo,Femenino,55,51-55,Años,EMPLEADA PARTICULAR,NEIVA,Conductor Moto,Casco Protector Moto,Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No aplica,No,Sin Dato"
"Carrera 7, calle 96, Neiva, Huila, Colombia,""29,818,970,352,825,800"",""-7,528,244,355,819,410"",01/09/2018,""2,018"",septiembre,""2,018"",16:05:00,12:00- 17:59,ASENTAMIENTO BRISAS DEL VENADO,1,0,9,Municipal,Peatón Atropellado,Masculino,62,>61,Años,INDEPENDIENTE,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No,Sin Dato"
"Carrera 52, calle 20A, Neiva, Huila, Colombia,""29,427,578"",""-7,524,837,919,999,990"",05/09/2018,""2,018"",septiembre,""2,018"",8:20:00,6:00 - 11:59,LAS PALMAS,1,0,10,Municipal,Colisión con Objeto Fijo,Masculino,20,20-24,Años,GUARDA DE SEGURIDAD,NEIVA,Conductor Moto,Casco Protector Moto,Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No aplica,No,Sin Dato"
"Carrera 1, calle 48, Neiva, Huila, Colombia,""29,546,527"",""-752,976,557"",07/09/2018,""2,018"",septiembre,""2,018"",13:50:00,12:00- 17:59,CANDIDO LEGUIZAMO,1,0,1,Municipal,Colisión con Objeto Móvil,Masculino,11,10-14,Años,ESTUDIANTE,NEIVA,Ciclista,Ninguna,Bicicleta,Camión/Camioneta,No aplica,No aplica,Particular,Particular,No aplica,No aplica,No,Sin Dato"
"Carrera 2A #27-42, Neiva, Huila, Colombia,""2,923,970,822,516,440"",""-7,526,957,976,382,070"",14/09/2018,""2,018"",septiembre,""2,018"",23:42:00,18:00- 23:59,NUEVA GRANADA,1,0,8,Municipal,Colisión con Objeto Fijo,Masculino,24,20-24,Años,EMPLEADO PARTICULAR,NEIVA,Conductor Moto,Casco Protector Moto,Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No aplica,No,Sin Dato"
"Calle 20 #33-43, Neiva, Huila, Colombia,""29,408,171"",""-7,526,631,420,000,000"",17/09/2018,""2,018"",septiembre,""2,018"",19:13:00,18:00- 23:59,EL JARDIN,1,0,5,Municipal,Peatón Atropellado,Femenino,47,46-50,Años,AMA DE CASA,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No,Sin Dato"
"Carrera 7 con calle 16, Neiva, Huila, Colombia,""29,342,414"",""-75,288,677"",06/10/2018,""2,018"",octubre,""2,018"",21:50:00,18:00- 23:59,QUIRINAL,1,0,3,Municipal,Colisión con Objeto Fijo,Masculino,20,20-24,Años,SIN DATO,NEIVA,Conductor Moto,Casco Protector Moto,Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No aplica,Sin Dato,Sin Dato"
"Carrera 5 sur #36-30, Neiva, Huila, Colombia,""289,061,183,224,396"",""-7,527,631,674,366,090"",12/10/2018,""2,018"",octubre,""2,018"",14:40:00,12:00- 17:59,ZONA INDUSTRIAL,1,1,6,Municipal,Colisión con Objeto Móvil,Femenino,16,15-17,Años,SIN DATO,RIVERA,Conductor Moto,Casco Protector Moto,Motocicleta,Camión/Camioneta,No aplica,No aplica,Particular,Particular,Sin dato,Sin dato,Sin Dato,Sin Dato"
"Calle 9 #15-25, Neiva, Huila, Colombia,""29,315,966,012,973,400"",""-7,528,013,271,503,070"",30/11/2018,""2,018"",noviembre,""2,018"",16:51:00,12:00- 17:59,ALTICO,1,0,4,Municipal,Peatón Atropellado,Masculino,84,>61,Años,MAESTRO DE OBRA,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Motocicleta,No aplica,No aplica,No aplica,Particular,Sin dato,Sin dato,Sin Dato,Sin Dato"
"Carrera 33 con 24 sur, Neiva, Huila, Colombia,""290,280"",""-7,526,678"",02/12/2018,""2,018"",diciembre,""2,018"",12:35:00,12:00- 17:59,PUERTAS DEL SOL,2,0,6,Municipal,Colisión con Objeto Fijo,Femenino,46,46-50,Años,AMA DE CASA,NEIVA,Pasajero Moto,Casco Protector Moto,Motocicleta,Vehiculo particular,No aplica,No aplica,Particular,Particular,No aplica,No aplica,No,No"
"Carrera 33 con 24 sur, Neiva, Huila, Colombi,""290,280"",""-7,526,678"",02/12/2018,""2,018"",diciembre,""2,018"",12:35:00,12:00- 17:59,PUERTAS DEL SOL,2,0,6,Municipal,Colisión con Objeto Móvil,Masculino,49,46-50,Años,AGRICULTOR,NEIVA,Conductor Moto,Casco Protector Moto,Motocicleta,Vehiculo particular,No aplica,No aplica,Particular,Particular,No aplica,No aplica,No,No"
"San Andrés de Busiraco, Neiva, Huila, Colombia,""309,010"",""-7,527,964"",06/12/2018,""2,018"",diciembre,""2,018"",19:30:00,18:00- 23:59,VEREDA SAN ANDRES DE BUSIRACO,1,0,Guacirco,Nacional,Colisión con Objeto Móvil,Masculino,46,46-50,Años,OFICIOS VARIOS,NEIVA,Conductor Moto,Casco Protector Moto,Motocicleta,Camión/Camioneta,No aplica,No aplica,Particular,Particular,No aplica,No aplica,No,No"
"Carrera 1 con calle 55, Neiva, Huila, Colombia,""295,825"",""-7,529,707"",16/12/2018,""2,018"",diciembre,""2,018"",0:00:00,00:00- 5:59,CANDIDO LEGUIZAMO,1,0,1,Municipal,Peatón Atropellado,Femenino,90,>61,Años,AMA DE CASA,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Sin dato,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Sin Dato,No"
"Carrera 20 s con calle 27, Neiva, Huila, Colombia,""290,309"",""-7,527,712"",17/12/2018,""2,018"",diciembre,""2,018"",0:00:00,00:00- 5:59,SAN JORGE,1,0,6,Municipal,Colisión con Objeto Móvil,Femenino,50,46-50,Años,DESEMPLEADA,NEIVA,Pasajero Moto,Sin Dato,Motocicleta,Motocicleta,No aplica,No aplica,Particular,Particular,No aplica,No aplica,Sin Dato,Sin Dato"
"Carrera 2 con circumvalar, Neiva, Huila, Colombia,""292,034"",""-7,528,925"",26/12/2018,""2,018"",diciembre,""2,018"",16:37:00,12:00- 17:59,SAN PEDRO,1,0,4,Municipal,Peatón Atropellado,Masculino,61,>61,Años,HABITANTE DE CALLE,NEIVA,Peatón,No Aplica,Autónomo (Peatón),Motocicleta,No aplica,No aplica,No aplica,Particular,No aplica,No aplica,No,Sin Dato"
